number,construction,sentence,item,grammaticality,num_words,prob
309,p_nrel,The theories which I have not studied will change [MASK] lives.,any,1,11,5.3564745030598715e-05
310,p_nrel,Many of the theories which I have not studied will change [MASK] lives.,any,1,13,1.877375689218752e-05
311,p_nrel,It is the case that the theories which I have not studied will change [MASK] lives.,any,1,16,3.101216134382412e-05
312,p_npp,The theories in none of these places will change [MASK] lives.,any,1,11,0.0004302358138374984
313,p_npp,Many of the theories in none of these places will change [MASK] lives.,any,1,13,0.0001501174847362563
314,p_npp,It is the case that theories in none of these places will change [MASK] lives.,any,1,15,0.0003230401489418
315,n_pn,No theories will change [MASK] lives.,any,1,6,0.0006410048226825893
316,n_pn,None of the theories will change [MASK] lives.,any,1,8,0.0015366412699222565
317,n_pn,It is not the case that the theories will change [MASK] lives.,any,1,12,0.0001816607400542125
318,n_prel,No theories which I have studied will change [MASK] lives.,any,1,10,0.0008326805545948446
319,n_prel,None of the theories which I have studied will change [MASK] lives.,any,1,12,0.0012583404313772917
320,n_prel,It is not the case that the theories which I have studied will change [MASK] lives.,any,1,16,7.092137093422934e-05
321,n_ppp,No theories in these places will change [MASK] lives.,any,1,9,0.0005817864439450204
322,n_ppp,None of the theories in these places will change [MASK] lives.,any,1,11,0.0014048618031665683
323,n_ppp,It is not the case that theories in these places will change [MASK] lives.,any,1,14,0.00011527663446031511
324,n_nrel,No theories which I have not studied will change [MASK] lives.,any,1,11,0.00038751045940443873
325,n_nrel,None of the theories which I have not have studied will change [MASK] lives.,any,1,14,0.0010410100221633911
326,n_nrel,It is not the case that the theories which I have not studied will change [MASK] lives.,any,1,17,7.028595427982509e-05
327,n_npp,No theories in none of these places will change [MASK] lives.,any,1,11,0.0004789818776771426
328,n_npp,None of the theories in none of these places will change [MASK] lives.,any,1,13,0.0008847843273542821
329,n_npp,It is not the case that theories in none of these places will change [MASK] lives.,any,1,16,0.00030042018624953926
330,p_pn,The theories impress [MASK] ambassadors.,any,0,5,0.0003044719051104039
331,p_pn,Many of the theories impress [MASK] ambassadors.,any,0,7,0.0003047103527933359
332,p_pn,It is the case that the theories impress [MASK] ambassadors.,any,0,10,0.0008602544548921287
333,p_prel,The theories which I have studied impress [MASK] ambassadors.,any,0,9,0.00016226120351348072
334,p_prel,Many of the theories which I have studied impress [MASK] ambassadors.,any,0,11,0.00017122730787377805
335,p_prel,It is the case that theories which I have studied impress [MASK] ambassadors.,any,0,13,0.0003395653038751334
336,p_ppp,The theories in these places impress [MASK] ambassadors.,any,0,8,0.00034326661261729896
337,p_ppp,Many of the theories in these places impress [MASK] ambassadors.,any,0,10,0.0002746535756159574
338,p_ppp,It is the case that the theories in these places impress [MASK] ambassadors.,any,0,13,0.0006987122469581664
339,p_nrel,The theories which I have not studied impress [MASK] ambassadors.,any,1,10,0.0005058976239524782
340,p_nrel,Many of the theories which I have not studied impress [MASK] ambassadors.,any,1,12,0.00034656794741749763
341,p_nrel,It is the case that the theories which I have not studied impress [MASK] ambassadors.,any,1,15,0.0011124303564429283
342,p_npp,The theories in none of these places impress [MASK] ambassadors.,any,1,10,0.002096317010000348
343,p_npp,Many of the theories in none of these places impress [MASK] ambassadors.,any,1,12,0.001066773314960301
344,p_npp,It is the case that theories in none of these places impress [MASK] ambassadors.,any,1,14,0.004911432042717934
345,n_pn,No theories impress [MASK] ambassadors.,any,1,5,0.002465442754328251
346,n_pn,None of the theories impress [MASK] ambassadors.,any,1,7,0.0014296646695584059
347,n_pn,It is not the case that the theories impress [MASK] ambassadors.,any,1,11,0.002087282482534647
348,n_prel,No theories which I have studied impress [MASK] ambassadors.,any,1,9,0.006500912364572287
349,n_prel,None of the theories which I have studied impress [MASK] ambassadors.,any,1,11,0.002734377281740308
350,n_prel,It is not the case that the theories which I have studied impress [MASK] ambassadors.,any,1,15,0.0008064714493229985
351,n_ppp,No theories in these places impress [MASK] ambassadors.,any,1,8,0.0026192183140665293
352,n_ppp,None of the theories in these places impress [MASK] ambassadors.,any,1,10,0.0018101715249940753
353,n_ppp,It is not the case that theories in these places impress [MASK] ambassadors.,any,1,13,0.0027257059700787067
354,n_nrel,No theories which I have not studied impress [MASK] ambassadors.,any,1,10,0.004852002952247858
355,n_nrel,None of the theories which I have not have studied impress [MASK] ambassadors.,any,1,13,0.0032667217310518026
356,n_nrel,It is not the case that the theories which I have not studied impress [MASK] ambassadors.,any,1,16,0.0021605314686894417
357,n_npp,No theories in none of these places impress [MASK] ambassadors.,any,1,10,0.0021232576109468937
358,n_npp,None of the theories in none of these places impress [MASK] ambassadors.,any,1,12,0.0018709764117375016
359,n_npp,It is not the case that theories in none of these places impress [MASK] ambassadors.,any,1,15,0.005778448190540075
360,p_pn,The cats have done [MASK] harm.,any,0,6,0.0002435625938232988
361,p_pn,Many of the cats have done [MASK] harm.,any,0,8,0.0011832548771053553
362,p_pn,It is the case that the cats have done [MASK] harm.,any,0,11,0.0011667358921840787
363,p_prel,The cats which I have studied have done [MASK] harm.,any,0,10,0.00015378824900835752
364,p_prel,Many of the cats which I have studied have done [MASK] harm.,any,0,12,0.001478430232964456
365,p_prel,It is the case that cats which I have studied have done [MASK] harm.,any,0,14,0.0010057422332465649
366,p_ppp,The cats in these places have done [MASK] harm.,any,0,9,0.00037842124584130943
367,p_ppp,Many of the cats in these places have done [MASK] harm.,any,0,11,0.001615552930161357
368,p_ppp,It is the case that the cats in these places have done [MASK] harm.,any,0,14,0.001072614686563611
369,p_nrel,The cats which I have not studied have done [MASK] harm.,any,1,11,0.0010618057567626238
370,p_nrel,Many of the cats which I have not studied have done [MASK] harm.,any,1,13,0.009625456295907497
371,p_nrel,It is the case that the cats which I have not studied have done [MASK] harm.,any,1,16,0.005546581465750933
372,p_npp,The cats in none of these places have done [MASK] harm.,any,1,11,0.8333604335784912
373,p_npp,Many of the cats in none of these places have done [MASK] harm.,any,1,13,0.8018654584884644
374,p_npp,It is the case that cats in none of these places have done [MASK] harm.,any,1,15,0.856848955154419
375,n_pn,No cats have done [MASK] harm.,any,1,6,0.9000983834266663
376,n_pn,None of the cats have done [MASK] harm.,any,1,8,0.8933430910110474
377,n_pn,It is not the case that the cats have done [MASK] harm.,any,1,12,0.7279552221298218
378,n_prel,No cats which I have studied have done [MASK] harm.,any,1,10,0.8198732137680054
379,n_prel,None of the cats which I have studied have done [MASK] harm.,any,1,12,0.8399260640144348
380,n_prel,It is not the case that the cats which I have studied have done [MASK] harm.,any,1,16,0.2972348928451538
381,n_ppp,No cats in these places have done [MASK] harm.,any,1,9,0.8798984885215759
382,n_ppp,None of the cats in these places have done [MASK] harm.,any,1,11,0.8636158108711243
383,n_ppp,It is not the case that cats in these places have done [MASK] harm.,any,1,14,0.623741865158081
384,n_nrel,No cats which I have not studied have done [MASK] harm.,any,1,11,0.7759360074996948
385,n_nrel,None of the cats which I have not have studied have done [MASK] harm.,any,1,14,0.8398360013961792
386,n_nrel,It is not the case that the cats which I have not studied have done [MASK] harm.,any,1,17,0.4434718191623688
387,n_npp,No cats in none of these places have done [MASK] harm.,any,1,11,0.8352653980255127
388,n_npp,None of the cats in none of these places have done [MASK] harm.,any,1,13,0.8937278389930725
389,n_npp,It is not the case that cats in none of these places have done [MASK] harm.,any,1,16,0.8706076145172119
390,p_pn,The cats will impact [MASK] legislation.,any,0,6,0.004442197270691395
391,p_pn,Many of the cats will impact [MASK] legislation.,any,0,8,0.002924388274550438
392,p_pn,It is the case that the cats will impact [MASK] legislation.,any,0,11,0.017413103953003883
393,p_prel,The cats which I have studied will impact [MASK] legislation.,any,0,10,0.007924732752144337
394,p_prel,Many of the cats which I have studied will impact [MASK] legislation.,any,0,12,0.004827586468309164
395,p_prel,It is the case that cats which I have studied will impact [MASK] legislation.,any,0,14,0.01405141968280077
396,p_ppp,The cats in these places will impact [MASK] legislation.,any,0,9,0.006262264214456081
397,p_ppp,Many of the cats in these places will impact [MASK] legislation.,any,0,11,0.004052481148391962
398,p_ppp,It is the case that the cats in these places will impact [MASK] legislation.,any,0,14,0.01657670922577381
399,p_nrel,The cats which I have not studied will impact [MASK] legislation.,any,1,11,0.014043004252016544
400,p_nrel,Many of the cats which I have not studied will impact [MASK] legislation.,any,1,13,0.008848097175359726
401,p_nrel,It is the case that the cats which I have not studied will impact [MASK] legislation.,any,1,16,0.01614653505384922
402,p_npp,The cats in none of these places will impact [MASK] legislation.,any,1,11,0.02787279151380062
403,p_npp,Many of the cats in none of these places will impact [MASK] legislation.,any,1,13,0.014778895303606987
404,p_npp,It is the case that cats in none of these places will impact [MASK] legislation.,any,1,15,0.043455976992845535
405,n_pn,No cats will impact [MASK] legislation.,any,1,6,0.042998794466257095
406,n_pn,None of the cats will impact [MASK] legislation.,any,1,8,0.06207035109400749
407,n_pn,It is not the case that the cats will impact [MASK] legislation.,any,1,12,0.056128278374671936
408,n_prel,No cats which I have studied will impact [MASK] legislation.,any,1,10,0.03593950346112251
409,n_prel,None of the cats which I have studied will impact [MASK] legislation.,any,1,12,0.048435721546411514
410,n_prel,It is not the case that the cats which I have studied will impact [MASK] legislation.,any,1,16,0.027651045471429825
411,n_ppp,No cats in these places will impact [MASK] legislation.,any,1,9,0.05905545875430107
412,n_ppp,None of the cats in these places will impact [MASK] legislation.,any,1,11,0.09292913228273392
413,n_ppp,It is not the case that cats in these places will impact [MASK] legislation.,any,1,14,0.04433576017618179
414,n_nrel,No cats which I have not studied will impact [MASK] legislation.,any,1,11,0.03173842281103134
415,n_nrel,None of the cats which I have not have studied will impact [MASK] legislation.,any,1,14,0.04442080855369568
416,n_nrel,It is not the case that the cats which I have not studied will impact [MASK] legislation.,any,1,17,0.03283865749835968
417,n_npp,No cats in none of these places will impact [MASK] legislation.,any,1,11,0.0480581559240818
418,n_npp,None of the cats in none of these places will impact [MASK] legislation.,any,1,13,0.08024688810110092
419,n_npp,It is not the case that cats in none of these places will impact [MASK] legislation.,any,1,16,0.051794569939374924
420,p_pn,The cats confuse [MASK] astronomers.,any,0,5,0.0001328430080320686
421,p_pn,Many of the cats confuse [MASK] astronomers.,any,0,7,0.00011797404295066372
422,p_pn,It is the case that the cats confuse [MASK] astronomers.,any,0,10,0.0002788865240290761
423,p_prel,The cats which I have studied confuse [MASK] astronomers.,any,0,9,0.001023508608341217
424,p_prel,Many of the cats which I have studied confuse [MASK] astronomers.,any,0,11,0.0006136655574664474
425,p_prel,It is the case that cats which I have studied confuse [MASK] astronomers.,any,0,13,0.0008131188224069774
426,p_ppp,The cats in these places confuse [MASK] astronomers.,any,0,8,0.0005278128082863986
427,p_ppp,Many of the cats in these places confuse [MASK] astronomers.,any,0,10,0.0003978163585998118
428,p_ppp,It is the case that the cats in these places confuse [MASK] astronomers.,any,0,13,0.000743398442864418
429,p_nrel,The cats which I have not studied confuse [MASK] astronomers.,any,1,10,0.0019015248399227858
